asset,timeframe,fast,slow,mode,filter,buffer,CAGR,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,sharpe_rank,calmar_rank,cagr_rank,pf_rank,research_score,low_sample
DEUIDXEUR1440_comma,daily,75,400,long_only,price_slow,0.005,0.05133405377896416,0.14921881647397456,0.19341047520797477,0.19430063038794398,-0.26419911081332936,24,0.4166666666666667,3.5684851847354784,3663.654167083689,0.9979729729729729,0.9969594594594594,0.9979729729729729,0.9989864864864865,0.9978716216216217,False
DEUIDXEUR1440_comma,daily,30,75,long_only,none,0.005,0.05259008965628964,0.1596002377945627,0.20888373129828006,0.2598852847669724,-0.20235885884591287,26,0.46153846153846156,2.3653909331474714,3395.065711923696,0.9989864864864865,1.0,0.9986486486486487,0.9891891891891892,0.9977027027027028,False
DEUIDXEUR1440_comma,daily,20,200,long_only,none,0.0,0.05023020090654251,0.14007715152691852,0.17955133056024597,0.1826465182308589,-0.2750131860879673,13,0.38461538461538464,3.8548603942574946,6386.052969223131,0.9972972972972973,0.9949324324324325,0.9972972972972973,1.0,0.9971114864864866,True
DEUIDXEUR1440_comma,daily,20,200,long_only,none,0.001,0.050337276408698006,0.14086581146994018,0.1806603947429164,0.18004310294444825,-0.2795845860545373,13,0.38461538461538464,3.7404742386924745,6148.570997603849,0.9976351351351351,0.9935810810810811,0.9976351351351351,0.9996621621621622,0.9969256756756757,True
DEUIDXEUR1440_comma,daily,75,400,long_only,price_slow,0.001,0.04870963453691601,0.12914187965317028,0.16705470893718055,0.17820704113756516,-0.2733317057843696,24,0.375,3.184993980168811,3135.8606654235405,0.9969594594594594,0.9929054054054054,0.9969594594594594,0.9986486486486487,0.9961993243243243,False
DEUIDXEUR1440_comma,daily,75,400,long_only,price_slow,0.0,0.04687989418341565,0.11531149684689646,0.14880115714060912,0.16292436391451898,-0.28774023146109673,25,0.36,2.888008156530032,2849.3746130811483,0.9956081081081081,0.9888513513513514,0.995945945945946,0.9983108108108109,0.9943918918918919,False
DEUIDXEUR1440_comma,daily,75,400,long_only,none,0.005,0.05366266637986605,0.16194520121373354,0.20308928532610634,0.13430000269868378,-0.3995730848960882,7,0.5714285714285714,3.7011680050650204,13363.374124194894,0.9993243243243243,0.9743243243243244,0.9993243243243243,0.9993243243243243,0.9930743243243244,True
DEUIDXEUR1440_comma,daily,75,400,long_only,price_slow,0.0025,0.04553773215062762,0.10504211928982518,0.13571407207610048,0.15287658987059155,-0.2978725008791394,24,0.375,2.835904895982637,2847.3148423715197,0.9945945945945946,0.9851351351351352,0.9945945945945946,0.9972972972972973,0.9926351351351351,False
DEUIDXEUR1440_comma,daily,30,75,long_only,none,0.0025,0.04747866491518837,0.11984457446295078,0.15538929447207525,0.21565458159679285,-0.2201607059012488,30,0.4,1.9185350522115063,2578.9095633524653,0.9962837837837838,0.9996621621621622,0.9966216216216216,0.9577702702702703,0.9914189189189189,False
DEUIDXEUR1440_comma,daily,30,75,long_only,none,0.001,0.04680025558693779,0.115411174888631,0.1475187233150218,0.21518133363305406,-0.21749217181981806,26,0.4230769230769231,1.896139703113075,3050.999725769868,0.995945945945946,0.9989864864864865,0.9956081081081081,0.9547297297297297,0.9904560810810812,False
DEUIDXEUR1440_comma,daily,50,200,long_only,price_slow,0.0025,0.042298297437198595,0.07713186153926105,0.09775989801687003,0.21559066394750154,-0.19619725948568278,32,0.4375,2.0183280376547774,2110.197519959608,0.9918918918918919,0.9993243243243243,0.9925675675675676,0.9668918918918918,0.9901351351351351,False
DEUIDXEUR1440_comma,daily,20,250,long_only,none,0.0,0.04308382209285022,0.0894521543229475,0.11404857636390106,0.13877016951011575,-0.3104689015293708,12,0.4166666666666667,2.8529309055831176,5593.398289417152,0.9929054054054054,0.9780405405405406,0.9932432432432432,0.9976351351351351,0.9899662162162162,True
DEUIDXEUR1440_comma,daily,100,400,long_only,none,0.0025,0.05548725774755625,0.17296129948456915,0.21839266080073394,0.13691917028944717,-0.4052555798450733,4,0.75,2.0972947012083543,5766.553691330633,0.9996621621621622,0.977027027027027,0.9996621621621622,0.9726351351351351,0.9899493243243244,True
DEUIDXEUR1440_comma,daily,40,75,long_only,none,0.0025,0.0460776250336814,0.1090255107511674,0.14152577062639277,0.1845030015840896,-0.24973916217119607,26,0.46153846153846156,1.899229219392351,2698.649720587551,0.9949324324324325,0.9952702702702703,0.9952702702702703,0.9554054054054054,0.9891554054054055,False
DEUIDXEUR1440_comma,daily,100,400,long_only,none,0.005,0.055533587645656635,0.1732854810291559,0.21905493266797652,0.13624624105130428,-0.40759720941398414,6,0.6666666666666666,2.0127229753762452,3814.632450681023,1.0,0.9756756756756757,1.0,0.966554054054054,0.988902027027027,True
DEUIDXEUR1440_comma,daily,20,200,long_only,none,0.0025,0.04078737829968149,0.07182706375676744,0.09186029710774402,0.13884411853078224,-0.2937638175191323,16,0.3125,2.4495082198670097,3911.8145449350004,0.9912162162162163,0.9783783783783784,0.9908783783783783,0.9918918918918919,0.9880405405405406,True
DEUIDXEUR1440_comma,daily,30,75,long_only,none,0.0,0.045903602804084453,0.10932933892987434,0.13908688258793944,0.21515527534881396,-0.21335104486592127,26,0.4230769230769231,1.8134980390212385,2972.7853519006453,0.9952702702702703,0.9986486486486487,0.9949324324324325,0.9398648648648649,0.9877364864864866,False
