asset,timeframe,fast,slow,mode,filter,buffer,CAGR_screen,sharpe_screen,calmar_screen,max_drawdown_screen,total_return_screen,approx_trades,rank_sharpe,rank_calmar,rank_cagr,rank_drawdown,screen_score,CAGR,volatility,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,screen_rank
USDJPY240_comma,fourhours,100,400,long_only,none,0.0,0.03744902488840274,0.5835808529595771,0.20802258850780078,-0.18002383855058324,0.80316110536261,75,0.9996621621621622,0.9929054054054054,0.9996621621621622,0.09662162162162162,0.8625168918918918,0.03747678937771037,0.06683671462041975,-0.002875019353513407,-0.0035737656108069285,0.20814970151398246,-0.1800472885866371,37,0.40540540540540543,2.960417729016343,2172.797511884027,2881
USDJPY240_comma,fourhours,75,500,long_short,none,0.0,0.035440926135511974,0.42495408062564777,0.1696928470048001,-0.20885338870240922,0.7480008757018461,63,0.9760135135135135,0.985472972972973,0.9976351351351351,0.1891891891891892,0.8646790540540541,0.033478853999995284,0.09189732283005785,-0.02244729454562119,-0.02772933453132354,0.15682826804555516,-0.21347461409361745,61,0.39344262295081966,1.9052125972866087,1120.980880339524,2701
USDJPY240_comma,fourhours,100,400,long_short,none,0.0,0.03233102774924013,0.39151655481849534,0.12355237903212964,-0.26167871474844273,0.6656884778202175,76,0.964527027027027,0.964527027027027,0.9942567567567567,0.35202702702702704,0.8785979729729729,0.03181185483411997,0.09212672928340798,-0.03968433989495535,-0.04901703795916678,0.12081819979187026,-0.26330349971213984,74,0.35135135135135137,1.7710967754013827,862.8488364190797,2901
USDJPY240_comma,fourhours,75,400,long_short,none,0.0,0.03238202033166515,0.3919618776841754,0.12288566666768168,-0.26351340404276347,0.6670083280296555,79,0.9648648648648649,0.9638513513513514,0.9949324324324325,0.35777027027027025,0.879560810810811,0.03164701065062614,0.09216023849877347,-0.04137116438832866,-0.05126050999928795,0.12028894742575807,-0.2630915917703791,77,0.37662337662337664,1.7595503446033016,839.8709839688963,2661
USDJPY240_comma,fourhours,100,500,long_only,none,0.0,0.033675619497950615,0.5221057743698532,0.17445946828810627,-0.19302832817498872,0.7008205988949872,59,0.9956081081081081,0.9861486486486486,0.9962837837837838,0.13918918918918918,0.8649155405405405,0.03362089026462245,0.0678593357829521,-0.05668772914719339,-0.07014122479421639,0.17416599615313572,-0.19303934756048036,29,0.41379310344827586,2.596525753896424,2411.6453346440167,2921
USDJPY240_comma,fourhours,100,400,long_short,none,0.001,0.029513716190147532,0.36571140748876246,0.11945690816509254,-0.24706579672528284,0.5942711694174054,148,0.9581081081081081,0.9608108108108108,0.9898648648648649,0.30844594594594593,0.8676858108108109,0.029140302242359972,0.09083887041578699,-0.07008454470891581,-0.08626880184470144,0.1183239034842491,-0.24627570071873972,73,0.3698630136986301,1.6535338487261775,768.304776740652,2902
USDJPY240_comma,fourhours,60,400,long_short,none,0.001,0.02843140524806942,0.35357222176874,0.10896612013267487,-0.2609196804791428,0.5676065960407817,176,0.9513513513513514,0.9493243243243243,0.9888513513513514,0.3506756756756757,0.8682432432432433,0.027678025626644454,0.09102474712618099,-0.08537663525081861,-0.10512784007053873,0.10558705748548566,-0.26213464306881706,87,0.367816091954023,1.606555255075944,618.1852871300473,2382
USDJPY240_comma,fourhours,30,500,long_only,none,0.0025,0.028097387089841774,0.45734530910612714,0.13066648038522063,-0.2150313302004253,0.5594623044590874,105,0.9858108108108108,0.9702702702702702,0.9878378378378379,0.21182432432432433,0.866233108108108,0.028075168724780886,0.06525813295304658,-0.1440434844125719,-0.17947193148607243,0.13053344354726493,-0.2150802733907432,52,0.28846153846153844,1.93864665319129,1074.849939769064,1403
USDJPY240_comma,fourhours,40,500,long_only,none,0.005,0.028035840807100865,0.46566481192270776,0.12745752579733335,-0.2199622237425185,0.5579659703638182,105,0.9868243243243243,0.9675675675675676,0.9875,0.22939189189189188,0.8685304054054054,0.027914578965194004,0.06375547507513024,-0.1514093654853914,-0.1897982264747833,0.1268732956922794,-0.22001934144517288,52,0.3076923076923077,2.042077967495962,1067.349518597549,1764
USDJPY240_comma,fourhours,30,500,long_only,none,0.005,0.02683644931212248,0.45004214884773697,0.12027216731310948,-0.22313100288829124,0.5290733311592235,125,0.9831081081081081,0.9614864864864865,0.9820945945945946,0.23851351351351352,0.8658108108108109,0.02697279947437159,0.06331644683654325,-0.16737541855363852,-0.20907916902295315,0.12072850458430401,-0.22341699308912288,62,0.25806451612903225,1.8990214132781662,858.6006973354898,1404
