asset,timeframe,fast,slow,mode,filter,buffer,CAGR,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,sharpe_rank,calmar_rank,cagr_rank,pf_rank,research_score,low_sample
USATECHIDXUSD1440_comma,daily,5,200,long_only,price_slow,0.001,0.1535749669669635,0.7489547356154276,0.9486030790938172,0.8160904916377656,-0.1881837474405107,16,0.5625,18.181076877430343,29045.227955839557,1.0,1.0,0.9979729729729729,0.9557432432432432,0.9929560810810811,True
USATECHIDXUSD1440_comma,daily,5,200,long_only,price_slow,0.0025,0.15349054343780133,0.7484679785333633,0.947837695281767,0.8156418687874376,-0.1881837474405107,16,0.5625,18.13854926173192,29010.872708794235,0.9996621621621622,0.9996621621621622,0.9976351351351351,0.9554054054054054,0.9926182432432433,True
USATECHIDXUSD1440_comma,daily,5,200,long_only,price_slow,0.005,0.1506180874627625,0.732870878986171,0.9280897279549015,0.8003772616455473,-0.18818386613469884,16,0.5,17.00120007118843,27860.21985455941,0.9993243243243243,0.9993243243243243,0.9969594594594594,0.9533783783783784,0.9919594594594595,True
USATECHIDXUSD1440_comma,daily,100,250,long_only,none,0.0,0.15745568504039054,0.6644238223258025,0.8433397070732644,0.5570868377566819,-0.2826411869188018,3,1.0,inf,70380.1965093552,0.9956081081081081,0.9736486486486486,1.0,0.9944256756756756,0.9908192567567566,True
USATECHIDXUSD1440_comma,daily,5,200,long_only,price_slow,0.0,0.14992817702188277,0.7284138986736145,0.9222014871017222,0.7967116133091063,-0.1881837474405108,18,0.4444444444444444,14.432261222938891,24813.884999283884,0.9989864864864865,0.9989864864864865,0.995945945945946,0.9456081081081081,0.9903716216216216,True
USATECHIDXUSD1440_comma,daily,100,200,long_only,none,0.001,0.15571295724546497,0.6658605064302504,0.8487320024873193,0.5509214839144508,-0.2826409239644839,6,0.8333333333333334,146.05662988041283,75072.59378061445,0.9966216216216216,0.9712837837837838,0.9993243243243243,0.9875,0.9894594594594595,True
USATECHIDXUSD1440_comma,daily,100,200,long_only,none,0.0,0.1565311267445999,0.6656851007641662,0.8489518053932593,0.5538162151078634,-0.2826409239644839,6,0.8333333333333334,55.83945150373665,75298.5471932369,0.9962837837837838,0.9719594594594595,0.9996621621621622,0.9831081081081081,0.9889020270270271,True
USATECHIDXUSD1440_comma,daily,100,150,long_only,none,0.0,0.1551455554253245,0.6642816453621244,0.839058167113291,0.5489123874676682,-0.2826417456910877,7,0.8571428571428571,59.785587860672294,63294.21545289981,0.9952702702702703,0.970945945945946,0.9989864864864865,0.9834459459459459,0.9881587837837839,True
USATECHIDXUSD1440_comma,daily,100,200,long_only,none,0.0025,0.15399096722021022,0.6599601566598168,0.8410798373868784,0.5448284763410979,-0.2826411869188018,5,0.8,14017.426866671636,87615.7443556311,0.9945945945945946,0.9679054054054054,0.9986486486486487,0.9885135135135135,0.9878209459459459,True
USATECHIDXUSD1440_comma,daily,100,250,long_only,none,0.001,0.15393650898957723,0.6492669691138198,0.8240155429239168,0.5446361674263325,-0.2826409963131923,4,1.0,inf,49692.300164914835,0.9925675675675676,0.9675675675675676,0.9983108108108109,0.9944256756756756,0.9877449324324324,True
USATECHIDXUSD1440_comma,daily,10,200,long_only,price_slow,0.0,0.1399840583383931,0.677378506967513,0.8515143529184366,0.7180915948545967,-0.19493900129375263,17,0.47058823529411764,10.75086914218071,23676.108410899495,0.9983108108108109,0.9966216216216216,0.9912162162162163,0.9341216216216216,0.9868412162162163,True
USATECHIDXUSD1440_comma,daily,100,250,long_only,none,0.0025,0.15225571782238934,0.6427084377149203,0.8153719171169619,0.5386901221577091,-0.2826406343085206,4,1.0,inf,104504.11332049518,0.9902027027027027,0.9652027027027027,0.9972972972972973,0.9944256756756756,0.9860050675675676,True
USATECHIDXUSD1440_comma,daily,10,200,long_only,price_slow,0.0025,0.13904308619165784,0.672057919360951,0.8452115544744118,0.7132645867110732,-0.19493900129375263,16,0.5,10.140022815457892,24812.67155424135,0.9979729729729729,0.995945945945946,0.989527027027027,0.9320945945945946,0.9858952702702702,True
USATECHIDXUSD1440_comma,daily,5,150,long_only,none,0.001,0.14074843179477403,0.6718293901264475,0.8442681999736892,0.729718144050361,-0.1928805429087157,18,0.5555555555555556,9.600769877796509,22141.41524955236,0.9976351351351351,0.9972972972972973,0.9915540540540541,0.927027027027027,0.9857432432432433,True
USATECHIDXUSD1440_comma,daily,100,200,long_only,none,0.005,0.1503656386658101,0.6447284073101971,0.8203304244278475,0.5320022241189355,-0.28264099631319217,4,1.0,inf,105437.81656904914,0.9908783783783783,0.9635135135135136,0.9962837837837838,0.9944256756756756,0.985650337837838,True
USATECHIDXUSD1440_comma,daily,10,200,long_only,price_slow,0.001,0.13890047244959747,0.6712691594234799,0.8439934708736638,0.7125330053388801,-0.19493900129375274,16,0.5,10.022944616269069,24760.96085160123,0.9972972972972973,0.9956081081081081,0.9891891891891892,0.9307432432432432,0.9852702702702703,True
USATECHIDXUSD1440_comma,daily,100,250,long_only,none,0.005,0.15055528181671307,0.6387110209122204,0.8133494322227894,0.5326738604888023,-0.28264064183393134,5,0.8,215.13506129521164,82788.33721368316,0.9891891891891892,0.9638513513513514,0.9966216216216216,0.9881756756756757,0.9841891891891892,True
USATECHIDXUSD1440_comma,daily,100,200,long_only,price_slow,0.0,0.13830846786873185,0.6778543728440469,0.8593207265552203,0.6545767390907271,-0.2112945046914686,17,0.5882352941176471,9.935416357322925,22015.004437167117,0.9986486486486487,0.9902027027027027,0.9878378378378379,0.9290540540540541,0.9839358108108108,True
USATECHIDXUSD1440_comma,daily,5,150,long_only,none,0.0,0.1398161422251074,0.6646198718579648,0.832795119522447,0.6542670271914572,-0.21369889726109215,17,0.5882352941176471,9.362958071406606,23126.537565024133,0.995945945945946,0.9898648648648649,0.9902027027027027,0.9253378378378379,0.9826858108108109,True
USATECHIDXUSD1440_comma,daily,75,300,long_only,none,0.0,0.1492922012133382,0.6266124176867873,0.7929965641155117,0.5282038034346459,-0.28264128399410504,3,1.0,inf,60355.460332924245,0.9844594594594595,0.9621621621621622,0.9956081081081081,0.9944256756756756,0.9826097972972974,True
