asset,timeframe,fast,slow,mode,filter,buffer,CAGR_screen,sharpe_screen,calmar_screen,max_drawdown_screen,total_return_screen,approx_trades,rank_sharpe,rank_calmar,rank_cagr,rank_drawdown,screen_score,CAGR,volatility,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,screen_rank
EURUSD60_comma,onehours,100,150,long_only,slow_slope,0.005,-0.00020266823364434305,-0.0033944401189904593,-0.00257741427105764,-0.07863238592264732,-0.0032441489107254418,89,1.0,1.0,0.9983050847457627,0.008813559322033898,0.8509830508474576,-0.00019499822862434346,0.01702895142316279,-2.306127752444946,-3.3319575199291984,-0.002476977207707012,-0.07872427247921965,44,0.45454545454545453,0.9801034306461714,-7.094439904891806,2732
EURUSD60_comma,onehours,100,150,long_only,none,0.005,-0.0004301999643742116,-0.01663086432456698,-0.005247096656720269,-0.08198819128350321,-0.006874533327808741,87,0.9996610169491525,0.9996610169491525,0.9979661016949153,0.009152542372881356,0.8507457627118644,-0.0004225754014178795,0.01709474129113303,-2.310503412269981,-3.3251149560679614,-0.00514831154676126,-0.08208038646839788,43,0.4418604651162791,0.9564360372217849,-15.704838559526621,2724
EURUSD60_comma,onehours,100,150,long_only,fast_slope,0.005,-0.0013454996373014616,-0.07075083674329223,-0.015133420219048238,-0.08890915720478698,-0.021353728768447433,99,0.9976271186440678,0.9972881355932204,0.9959322033898305,0.00983050847457627,0.8490338983050847,-0.0013425634288970478,0.0169926774576755,-2.3786715408527934,-3.4198915086624737,-0.015076086834050578,-0.08905251367117084,49,0.3877551020408163,0.8727033699905669,-43.484895445857845,2736
EURUSD60_comma,onehours,100,150,long_only,price_slow,0.005,-0.0014103434096127687,-0.0767697554976379,-0.01510785650753743,-0.0933516550749034,-0.022371952758842628,107,0.9972881355932204,0.9976271186440678,0.995593220338983,0.013898305084745762,0.8495254237288136,-0.0014093171068824129,0.0165936612403525,-2.4403036203562314,-3.558748452469085,-0.015071249494324463,-0.0935103030052773,53,0.37735849056603776,0.8775143147777844,-42.18083914627943,2728
EURUSD60_comma,onehours,100,150,long_only,combined,0.005,-0.0015953686894790708,-0.08848008062833435,-0.01780889008968958,-0.08958271298460685,-0.025271895827215896,117,0.9969491525423729,0.9969491525423729,0.9952542372881356,0.010508474576271187,0.8486440677966102,-0.0016046149745864158,0.016508396661402993,-2.4648413732687113,-3.6046514344453944,-0.017853740277929336,-0.08987556386546236,58,0.3620689655172414,0.8622494851073284,-43.821729535950226,2740
EURUSD60_comma,onehours,60,75,long_short,fast_slope,0.005,-8.530766858105832e-05,-0.042123264890202794,-0.013269725595430736,-0.006428743983254104,-0.0013667407480707494,13,0.9991525423728813,0.9991525423728813,0.9998305084745762,0.0005084745762711864,0.8494915254237289,-8.575741744576426e-05,0.0019788574648190215,-19.86228920806413,-27.607627646378347,-0.013377374103206604,-0.006410631622031704,6,0.6666666666666666,0.6845900390495699,-22.899027855224563,2156
EURUSD60_comma,onehours,60,75,long_short,combined,0.005,-8.530766858105832e-05,-0.042123264890202794,-0.013269725595430736,-0.006428743983254104,-0.0013667407480707494,13,0.9991525423728813,0.9991525423728813,0.9998305084745762,0.0005084745762711864,0.8494915254237289,-8.575741744576426e-05,0.0019788574648190215,-19.86228920806413,-27.607627646378347,-0.013377374103206604,-0.006410631622031704,6,0.6666666666666666,0.6845900390495699,-22.899027855224563,2160
EURUSD60_comma,onehours,60,75,long_short,none,0.005,-9.095152280758079e-05,-0.04497262748823489,-0.013952517343549265,-0.006518646102929293,-0.001457100897120145,13,0.9983050847457627,0.9983050847457627,0.9989830508474576,0.0013559322033898306,0.8488983050847458,-9.195835709008282e-05,0.0019791518023377095,-19.86246842170195,-27.60406664335029,-0.014126989969628663,-0.0065094091018527145,6,0.6666666666666666,0.6617655380259786,-24.553664543592404,2144
EURUSD60_comma,onehours,60,75,long_short,price_slow,0.005,-9.095152280758079e-05,-0.04497262748823489,-0.013952517343549265,-0.006518646102929293,-0.001457100897120145,13,0.9983050847457627,0.9983050847457627,0.9989830508474576,0.0013559322033898306,0.8488983050847458,-9.195835709008282e-05,0.0019791518023377095,-19.86246842170195,-27.60406664335029,-0.014126989969628663,-0.0065094091018527145,6,0.6666666666666666,0.6617655380259786,-24.553664543592404,2148
EURUSD60_comma,onehours,60,75,long_short,slow_slope,0.005,-9.095152280758079e-05,-0.04497262748823489,-0.013952517343549265,-0.006518646102929293,-0.001457100897120145,13,0.9983050847457627,0.9983050847457627,0.9989830508474576,0.0013559322033898306,0.8488983050847458,-9.195835709008282e-05,0.0019791518023377095,-19.86246842170195,-27.60406664335029,-0.014126989969628663,-0.0065094091018527145,6,0.6666666666666666,0.6617655380259786,-24.553664543592404,2152
