asset,timeframe,fast,slow,mode,filter,buffer,CAGR,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,sharpe_rank,calmar_rank,cagr_rank,pf_rank,research_score,low_sample
USA30IDXUSD1440_comma,daily,20,250,long_only,none,0.0,0.06908527253091057,0.30270786477106987,0.38255216085641996,0.3603291195354169,-0.19172825282615036,10,0.6,10.445958313513238,12494.447683349928,1.0,0.9996621621621622,1.0,0.9986486486486487,0.9997128378378378,True
USA30IDXUSD1440_comma,daily,20,300,long_only,none,0.0025,0.06367402834170655,0.2544165191080149,0.31765896068470173,0.3519491311280914,-0.18091827116496695,8,0.625,5.322462563364936,10252.923946113888,0.9996621621621622,0.9993243243243243,0.9989864864864865,0.9969594594594594,0.9990371621621622,True
USA30IDXUSD1440_comma,daily,20,250,long_only,none,0.001,0.06259795356070641,0.24899737796752847,0.3139866589003489,0.32649263314906546,-0.19172853291340974,11,0.5454545454545454,7.062776382905637,9913.56987667865,0.9993243243243243,0.9983108108108109,0.9976351351351351,0.9983108108108109,0.9985810810810811,True
USA30IDXUSD1440_comma,daily,20,300,long_only,none,0.005,0.06214421267793635,0.24497119201164655,0.31006971503412184,0.34137201194839323,-0.1820424947061301,9,0.4444444444444444,4.221714141734848,8932.8975328855,0.9989864864864865,0.9986486486486487,0.9969594594594594,0.9945945945945946,0.9978378378378379,True
USA30IDXUSD1440_comma,daily,20,200,long_only,none,0.001,0.059766145192232,0.22568915674395143,0.2840033220687706,0.34574792896195117,-0.17286045753526158,12,0.6666666666666666,5.573778633483925,8574.943250781305,0.9969594594594594,0.9989864864864865,0.995945945945946,0.9976351351351351,0.9973648648648649,True
USA30IDXUSD1440_comma,daily,20,300,long_only,none,0.001,0.06055611444223086,0.2281539950600141,0.2848336137512325,0.31875676335345315,-0.1899759358990707,8,0.625,5.310592268669987,9626.145994824932,0.9976351351351351,0.9979729729729729,0.9962837837837838,0.9966216216216216,0.9972972972972973,True
USA30IDXUSD1440_comma,daily,20,300,long_only,none,0.0,0.05887840739510142,0.21408984448916862,0.2666650907139419,0.3171557043831862,-0.18564511557378383,8,0.625,5.412206568358961,9049.792380987432,0.9952702702702703,0.9976351351351351,0.9956081081081081,0.9972972972972973,0.9962331081081081,True
USA30IDXUSD1440_comma,daily,20,200,long_only,none,0.0,0.0584613181567506,0.21402781098717535,0.2686021884233418,0.3069576922456339,-0.1904539929560346,12,0.5,5.074967464063174,8317.594244212376,0.9949324324324325,0.9966216216216216,0.9952702702702703,0.9962837837837838,0.9956250000000001,True
USA30IDXUSD1440_comma,daily,20,250,long_only,price_slow,0.0,0.05603804155597403,0.20000515307428,0.2514849961421458,0.39006407084355227,-0.14366368436545873,33,0.3939393939393939,3.591816300273902,2758.8730271028226,0.9939189189189189,1.0,0.9935810810810811,0.9922297297297298,0.9951182432432434,False
USA30IDXUSD1440_comma,daily,75,250,long_only,price_slow,0.0,0.05758504246971863,0.21616564746946934,0.2710092248607088,0.29211311905898435,-0.19713268152838725,30,0.3,3.4891403305923614,3005.199753067988,0.995945945945946,0.9952702702702703,0.9945945945945946,0.9915540540540541,0.994847972972973,False
USA30IDXUSD1440_comma,daily,20,250,long_only,none,0.0025,0.05440855349977025,0.17983124891599053,0.22614724787757265,0.29707799944404745,-0.18314568430375378,12,0.4166666666666667,4.020293206882787,7383.568832503376,0.9925675675675676,0.9956081081081081,0.9925675675675676,0.9939189189189189,0.9935304054054055,True
USA30IDXUSD1440_comma,daily,75,250,long_only,price_slow,0.0025,0.05604603546294773,0.20186763316147402,0.2531295643451708,0.28478229766150476,-0.1968030875625726,30,0.3,3.2367095238726336,2883.582346802315,0.9942567567567567,0.9939189189189189,0.9939189189189189,0.9885135135135135,0.9932432432432433,False
USA30IDXUSD1440_comma,daily,60,250,long_only,price_slow,0.0,0.05558331139562944,0.19652972642222416,0.24579357540555777,0.315997938144975,-0.17589770275693595,31,0.3225806451612903,3.063761941094184,2755.5876461987,0.9935810810810811,0.9972972972972973,0.9932432432432432,0.985472972972973,0.9932263513513514,False
USA30IDXUSD1440_comma,daily,75,250,long_only,price_slow,0.001,0.05606171705757457,0.20200043188970018,0.25329551430247865,0.27560308483855744,-0.20341469359972641,30,0.3,3.272527430077295,2884.8105991838092,0.9945945945945946,0.9908783783783783,0.9942567567567567,0.9898648648648649,0.9928885135135135,False
USA30IDXUSD1440_comma,daily,20,250,long_only,none,0.005,0.05398660692378532,0.17721406387106925,0.2234111164994138,0.27365421288800285,-0.19728037932995446,12,0.5,3.8248200393935985,7276.652003460898,0.9922297297297298,0.9905405405405405,0.9922297297297298,0.9925675675675676,0.9918581081081083,True
USA30IDXUSD1440_comma,daily,60,250,long_only,price_slow,0.001,0.0533266114069153,0.17569808397708578,0.21972398707506186,0.30344351611164555,-0.17573818050307233,31,0.3225806451612903,2.9612316475625136,2587.6894184287585,0.9915540540540541,0.995945945945946,0.9905405405405405,0.9834459459459459,0.991233108108108,False
USA30IDXUSD1440_comma,daily,60,250,long_only,price_slow,0.005,0.053082843275586544,0.17385680601855882,0.2176386331109596,0.28162076994780216,-0.18849051256207183,30,0.3,3.2635052186876496,2655.4769155345043,0.9905405405405405,0.9932432432432432,0.9891891891891892,0.989527027027027,0.9907939189189189,False
USA30IDXUSD1440_comma,daily,50,250,long_only,price_slow,0.0025,0.053006464621061955,0.172541895892679,0.2159592536958592,0.3061708041034004,-0.1731271039258222,30,0.3,3.0789085388703956,2649.7009864978586,0.9898648648648649,0.9962837837837838,0.9885135135135135,0.9868243243243243,0.9907432432432433,False
