asset,timeframe,fast,slow,mode,filter,buffer,CAGR_screen,sharpe_screen,calmar_screen,max_drawdown_screen,total_return_screen,approx_trades,rank_sharpe,rank_calmar,rank_cagr,rank_drawdown,screen_score,CAGR,volatility,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,screen_rank
DEUIDXEUR60_comma,onehours,60,300,long_only,none,0.0025,0.0671266140820308,0.6521837918928671,0.32501388592193053,-0.20653460356507614,1.3742956251548928,315,1.0,1.0,1.0,0.005067567567567568,0.8507601351351353,0.06746719984784488,0.10869094201774732,0.29422164626626246,0.3779710053739251,0.32696496397899094,-0.20634382053295464,157,0.45222929936305734,1.6766028190488207,881.784101247581,2323
DEUIDXEUR60_comma,onehours,50,300,long_only,none,0.0025,0.04870858310296833,0.47882035689507413,0.16384041488270118,-0.2972928452228373,0.8832214761366035,345,0.9996621621621622,0.9972972972972973,0.9996621621621622,0.05810810810810811,0.8578378378378378,0.04624579131269213,0.11265324536250501,0.10977040135706598,0.13608095232981013,0.15148245304668279,-0.3052881068571053,172,0.4186046511627907,1.394314748354259,479.7694541342808,2003
DEUIDXEUR60_comma,onehours,60,250,long_only,none,0.0025,0.04379466841119073,0.43749503329374567,0.15170380364896074,-0.2886853681831909,0.7691056097814808,355,0.9979729729729729,0.9956081081081081,0.9986486486486487,0.04966216216216216,0.8552702702702704,0.045257343561987406,0.11249109004837145,0.10136885984628989,0.12554814794608932,0.1629300305774607,-0.27777165082204425,177,0.3954802259887006,1.3805476461046366,453.32554770660414,2283
DEUIDXEUR60_comma,onehours,60,300,long_only,none,0.001,0.044412235447734094,0.43134720742139265,0.14330220105983557,-0.3099201206908877,0.7830873225923953,329,0.9976351351351351,0.9935810810810811,0.9993243243243243,0.06824324324324324,0.8575506756756757,0.04345808420473163,0.11664139338795103,0.08706919610865921,0.10710517046658445,0.14029285139116973,-0.30976691808451584,164,0.4024390243902439,1.3453302983816795,464.34640596370036,2322
DEUIDXEUR60_comma,onehours,60,300,long_only,none,0.0,0.03811067909206067,0.3741468600450095,0.1254487698773911,-0.30379476123447535,0.645098322673495,335,0.9929054054054054,0.9881756756756757,0.9966216216216216,0.061824324324324324,0.852804054054054,0.03835036945485304,0.11896202620312482,0.046421035192761285,0.056857517310720945,0.12625726084545988,-0.3037478335744529,167,0.39520958083832336,1.2845188337649027,389.31790307765306,2321
DEUIDXEUR60_comma,onehours,5,250,long_only,none,0.005,0.03827831302224105,0.400183603312549,0.12240021808177774,-0.3127307583444552,0.6486374589274271,921,0.9962837837837838,0.9871621621621621,0.9969594594594594,0.07162162162162163,0.8554391891891893,0.037101206425104616,0.10874226750953718,0.02902830465905115,0.03616509151647157,0.11840004830601798,-0.3133546561502446,460,0.23695652173913043,1.2179015036206067,135.63786390607774,204
DEUIDXEUR60_comma,onehours,40,300,long_only,none,0.0025,0.03377490002023542,0.35039273119670644,0.09846780197804778,-0.34300450849674835,0.555965123210314,383,0.9891891891891892,0.9763513513513513,0.989527027027027,0.09932432432432432,0.8525675675675677,0.03449804699312242,0.11319674221185541,0.010031628801357974,0.01240937727756844,0.1012090762742548,-0.34085922195001706,191,0.3717277486910995,1.2646279958289637,298.698379154085,1683
DEUIDXEUR60_comma,onehours,5,250,long_only,price_slow,0.005,0.035758183668781696,0.37943278062852004,0.10654971780064287,-0.33560092327683244,0.5961672445268178,931,0.9935810810810811,0.981081081081081,0.9929054054054054,0.09391891891891892,0.8553716216216217,0.034702153663969115,0.10810319844407955,0.007144854815265865,0.008867396325866818,0.1035000459251831,-0.33528636005682744,465,0.23440860215053763,1.2007756092157473,123.57913420907953,208
DEUIDXEUR60_comma,onehours,50,250,long_only,none,0.0025,0.03527919213037789,0.36374538389426275,0.103397570297212,-0.34119943078903425,0.5863708192656696,391,0.9902027027027027,0.9793918918918919,0.9925675675675676,0.0972972972972973,0.8540371621621622,0.033637192729446985,0.11297104863442288,0.0024567466493335133,0.0030444750386454593,0.09623297810289294,-0.3495391433639503,195,0.358974358974359,1.25165347857673,283.69682010558665,1963
DEUIDXEUR60_comma,onehours,50,300,long_only,none,0.005,0.03212149481720261,0.3492353968522153,0.09435219478447106,-0.3404424760926634,0.5231678037656105,345,0.9888513513513514,0.9753378378378378,0.9864864864864865,0.09628378378378379,0.8511148648648649,0.031963718414918185,0.10701452446902156,-0.018675180870023563,-0.023314242136204952,0.0932779253092908,-0.3426718412629026,172,0.37790697674418605,1.2754914563634363,302.36730725575745,2004
