asset,timeframe,fast,slow,mode,filter,buffer,CAGR_screen,sharpe_screen,calmar_screen,max_drawdown_screen,total_return_screen,approx_trades,rank_sharpe,rank_calmar,rank_cagr,rank_drawdown,screen_score,CAGR,volatility,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,screen_rank
USATECHIDXUSD240_comma,fourhours,40,150,long_only,none,0.0,0.12009476690461396,0.927292891056345,0.46970303218069026,-0.2556823326156742,3.522906963313873,141,0.9996621621621622,0.966554054054054,0.9993243243243243,0.31283783783783786,0.8882939189189188,0.11990538757041325,0.1317022495464119,0.6280324174851826,0.766061050421788,0.4691903526876844,-0.25555808401335145,70,0.5285714285714286,2.2882006262460943,5018.202598456735,1561
USATECHIDXUSD240_comma,fourhours,30,300,long_only,none,0.0,0.12178487806152138,0.9167425045839815,0.526368274243444,-0.23136819603454328,3.6145679531139594,92,0.9989864864864865,0.9908783783783783,0.9996621621621622,0.23209459459459458,0.8820608108108108,0.12085910112400589,0.1353693404278991,0.6209263983767754,0.7520329341620934,0.5226787370835427,-0.2312301851006583,45,0.5111111111111111,3.412899086345148,7965.853713543706,1321
USATECHIDXUSD240_comma,fourhours,30,200,long_only,none,0.0,0.11783933654291578,0.9087364769749994,0.4238477384568948,-0.27802280359436204,3.4032084941216665,126,0.9986486486486487,0.9388513513513513,0.9983108108108109,0.37094594594594593,0.8894763513513513,0.11795006068535052,0.13207943684563725,0.6133844567497203,0.7448709323028684,0.42188554822660485,-0.27957833867776083,62,0.5,2.4154715790540524,5520.070301420991,1241
USATECHIDXUSD240_comma,fourhours,30,200,long_only,none,0.001,0.11897093064447906,0.9235886201729551,0.4081641091949225,-0.29147817743980864,3.4628924404530075,136,0.9993243243243243,0.9256756756756757,0.9989864864864865,0.3989864864864865,0.8907939189189189,0.1166767592032163,0.13116618643336145,0.6080476636483004,0.7399118653743731,0.4001152857926361,-0.291607852402033,67,0.5223880597014925,2.397101980694605,5052.51411929012,1242
USATECHIDXUSD240_comma,fourhours,50,150,long_only,none,0.0,0.11487699596885759,0.8848743423618972,0.43363336569352995,-0.2649173358353767,3.2504428065803115,125,0.9952702702702703,0.9466216216216217,0.9976351351351351,0.34256756756756757,0.8856756756756757,0.11636244965392128,0.13291754411085335,0.5996667937604357,0.7288579321107108,0.4392860216714765,-0.2648899439394041,62,0.5483870967741935,2.447144252074993,5365.198306111528,1881
USATECHIDXUSD240_comma,fourhours,30,200,long_only,none,0.0025,0.11467696019139773,0.9076677117221998,0.413341461866429,-0.2774388024699431,3.240305902666692,142,0.9983108108108109,0.9297297297297298,0.9972972972972973,0.36993243243243246,0.8867060810810811,0.11405970675014965,0.1288929259016611,0.5982619998206874,0.7316037075502492,0.41541050569657434,-0.27457106930622877,70,0.5142857142857142,2.4772814566729493,4646.508018437998,1243
USATECHIDXUSD240_comma,fourhours,20,200,long_only,none,0.001,0.11265854217561166,0.894019715860234,0.373832993942275,-0.3013606182471088,3.1392652385545983,170,0.9969594594594594,0.8959459459459459,0.9952702702702703,0.4158783783783784,0.884206081081081,0.11282494244953645,0.12866053541259803,0.5904953110336255,0.7185808355445018,0.37477754610631525,-0.3010450962756738,84,0.42857142857142855,2.3420059595996756,3735.468339629307,882
USATECHIDXUSD240_comma,fourhours,50,100,long_only,none,0.0,0.1143402072491364,0.8783109638356661,0.4055409453688402,-0.28194491469941163,3.2232912830225917,198,0.9942567567567567,0.9226351351351352,0.9966216216216216,0.37905405405405407,0.8845439189189189,0.1143846999341791,0.133421108303298,0.5846101676076161,0.7171469063467386,0.4057287808908339,-0.281924047101198,98,0.5204081632653061,2.3063122591382648,3300.364656767918,1841
USATECHIDXUSD240_comma,fourhours,50,150,long_only,none,0.001,0.11437094332246045,0.8920235959700206,0.44789228389550595,-0.25535368086212307,3.22484161671649,137,0.9966216216216216,0.9547297297297297,0.9969594594594594,0.3125,0.8835979729729729,0.11324702870676862,0.13119890648816931,0.5844849030369264,0.7131089330410779,0.4311404089222206,-0.2626685561436177,68,0.5588235294117647,2.30068465962821,4659.547154958804,1882
USATECHIDXUSD240_comma,fourhours,40,150,long_only,none,0.001,0.11374802331711598,0.8943426058308044,0.42454326982600016,-0.2679303416203861,3.1935239392473855,141,0.9972972972972973,0.9391891891891891,0.9962837837837838,0.3530405405405405,0.8859290540540541,0.11192091250405722,0.13001729382022667,0.5794410046256505,0.7074585905990828,0.40077172089743074,-0.2792634975677365,70,0.5428571428571428,2.1346038085854055,4432.712810622097,1562
