asset,timeframe,fast,slow,mode,filter,buffer,CAGR_screen,sharpe_screen,calmar_screen,max_drawdown_screen,total_return_screen,approx_trades,rank_sharpe,rank_calmar,rank_cagr,rank_drawdown,screen_score,CAGR,volatility,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,screen_rank
GBRIDXGBP240_comma,fourhours,20,50,long_only,none,0.0025,0.014913622835101892,0.22031766685532606,0.060000998564622966,-0.2485562439271648,0.21769361621761574,411,1.0,0.9993243243243243,1.0,0.018581081081081082,0.8526182432432433,0.01435146922378383,0.08274583636778722,-0.2603666625600375,-0.3422699744698072,0.05799500011621089,-0.2474604568501807,205,0.3853658536585366,1.1516161862351622,101.82945251113048,723
GBRIDXGBP240_comma,fourhours,30,50,long_only,none,0.001,0.00993414708987661,0.1555746304823739,0.031285492563516024,-0.3175320660113705,0.14056098436817277,427,0.9993243243243243,0.9983108108108109,0.9993243243243243,0.04560810810810811,0.8560135135135136,0.008403794449795887,0.08913304926611311,-0.30152752488513124,-0.39336115490677187,0.025223582183872422,-0.33317212394872076,213,0.4694835680751174,1.0852396147935561,55.295523678472,1082
GBRIDXGBP240_comma,fourhours,20,50,long_only,none,0.001,0.007760386281074005,0.1311995489467107,0.022746759482675277,-0.34116447606458344,0.1083276676515601,425,0.9986486486486487,0.9969594594594594,0.9989864864864865,0.06452702702702702,0.8581756756756757,0.007289892010753363,0.08954102472366718,-0.3120950519296401,-0.40785930321236996,0.02103283078942649,-0.3465958569123324,212,0.3584905660377358,1.0649786261897232,47.859839048786384,722
GBRIDXGBP240_comma,fourhours,50,150,long_only,none,0.0025,0.0059831769299683035,0.11294399310846527,0.023380633392799128,-0.25590311560212176,0.08260278222364104,153,0.9979729729729729,0.9976351351351351,0.9979729729729729,0.02060810810810811,0.8512837837837838,0.006654722940178992,0.08425471397944873,-0.3446364428706879,-0.44986802343850707,0.026621123252551337,-0.24997904397370652,76,0.4342105263157895,1.126671653639684,121.39172204262972,1883
GBRIDXGBP240_comma,fourhours,60,150,long_only,none,0.0025,0.0071314964974444894,0.12676337986257474,0.03193546559835874,-0.22330961405525895,0.0991606303249184,139,0.9983108108108109,0.9986486486486487,0.9986486486486487,0.012162162162162163,0.8505405405405406,0.00647759218322097,0.08374942520856052,-0.34932799667752906,-0.4581061467904005,0.02763707896019489,-0.23438049269065342,69,0.4782608695652174,1.1320977076651797,130.00488194632118,2203
GBRIDXGBP240_comma,fourhours,30,50,long_only,none,0.0,0.000764240004287986,0.055780613925517225,0.0020176233911756306,-0.37878228792870905,0.010216053282544157,425,0.9952702702702703,0.9945945945945946,0.9945945945945946,0.10135135135135136,0.8608783783783786,0.0007259207386396405,0.0954310560353451,-0.35562388702788,-0.45905405473061855,0.0019170855736920687,-0.3786584952708226,212,0.41037735849056606,1.0063313205414135,4.576191939941089,1081
GBRIDXGBP240_comma,fourhours,10,50,long_only,none,0.0,-0.001439693208396875,0.03239621551220585,-0.0036217145742656774,-0.3975170265008475,-0.018986165563908752,523,0.9935810810810811,0.9932432432432432,0.9918918918918919,0.11925675675675676,0.8620101351351351,0.00026642376097707476,0.09498296904246949,-0.3626014111970373,-0.4717881276716998,0.0006963209882557113,-0.3826163012039434,261,0.34099616858237547,1.0020553894398927,1.3603627568889323,361
GBRIDXGBP240_comma,fourhours,20,75,long_only,none,0.0025,0.0003196927265725069,0.04732553177374529,0.0010317455334854387,-0.3098561769320408,0.004261842857597342,319,0.9949324324324325,0.9939189189189189,0.9942567567567567,0.04222972972972973,0.8516385135135135,0.0008082476024369178,0.0873605454846447,-0.3959845358896093,-0.5150294929670719,0.0027043635453644697,-0.2988679550211839,159,0.389937106918239,1.0090052638283307,6.797017646750927,763
GBRIDXGBP240_comma,fourhours,40,75,long_only,none,0.001,-0.005870460926974963,-0.022498837735848924,-0.014533246630468889,-0.4039332075097086,-0.07534613804243762,297,0.9868243243243243,0.9878378378378379,0.981418918918919,0.12466216216216217,0.8566722972972973,-0.006953610504142116,0.08830822999917602,-0.47900077195156743,-0.6306135500498244,-0.017078673732450332,-0.40715166839506445,148,0.42567567567567566,0.9249938382863621,-59.905857862659225,1482
GBRIDXGBP240_comma,fourhours,30,75,long_only,none,0.001,-0.009717983182848222,-0.06252719081226721,-0.02248284210448659,-0.43223997827698746,-0.12184200009962975,295,0.9766891891891892,0.9807432432432432,0.9702702702702702,0.16993243243243245,0.8554054054054054,-0.00825165987252785,0.090501063654613,-0.4796782237204885,-0.6282369187444665,-0.019834440437725392,-0.41602685482536095,147,0.41496598639455784,0.9167937513245692,-71.00898349892628,1122
