asset,timeframe,fast,slow,mode,filter,buffer,CAGR,sharpe,sortino,calmar,max_drawdown,num_trades,win_rate,profit_factor,expectancy,sharpe_rank,calmar_rank,cagr_rank,pf_rank,research_score,low_sample
USDJPY1440_comma,daily,30,150,long_only,price_slow,0.005,0.03422801773805895,-0.0552305679596981,-0.07458756622724783,0.33746433967435796,-0.10142706565999793,39,0.3076923076923077,3.5378956314822108,1834.5657165354282,0.9952702702702703,0.9996621621621622,0.9962837837837838,0.9962837837837838,0.9967229729729731,False
USDJPY1440_comma,daily,20,100,long_only,none,0.001,0.03608562415653793,-0.020956397267084956,-0.02772091473840886,0.2622352424156315,-0.1376078357131868,29,0.4827586206896552,3.3533580602872046,2639.8749208096897,0.9993243243243243,0.9929054054054054,0.9993243243243243,0.9912162162162163,0.9965033783783784,False
USDJPY1440_comma,daily,50,150,long_only,price_slow,0.0,0.03478317294617206,-0.045821462132530286,-0.06168067339442538,0.3231835577209938,-0.10762667875635112,48,0.3541666666666667,3.229329459695545,1521.472665503993,0.9966216216216216,0.9986486486486487,0.9972972972972973,0.9881756756756757,0.9959966216216216,False
USDJPY1440_comma,daily,10,150,long_only,none,0.0,0.03789251683895367,0.005039785250009559,0.006659239735281219,0.23769488727449264,-0.15941662554649305,26,0.4230769230769231,3.4773396628938773,3136.8930504155533,1.0,0.9861486486486486,1.0,0.9949324324324325,0.9957770270270271,False
USDJPY1440_comma,daily,30,150,long_only,none,0.005,0.033740412806674946,-0.05688301968046532,-0.07561388661417351,0.2639818137923378,-0.1278133986654738,18,0.5,3.5145591274281336,3903.0930638297814,0.9942567567567567,0.9939189189189189,0.9949324324324325,0.995945945945946,0.9945608108108108,True
USDJPY1440_comma,daily,40,100,long_only,none,0.0,0.03545966930602584,-0.028145414533553098,-0.03706313157727074,0.2632879264348334,-0.13468019512395868,28,0.42857142857142855,3.0788084747094158,2673.3433434924,0.9979729729729729,0.9935810810810811,0.9983108108108109,0.981081081081081,0.9944087837837838,False
USDJPY1440_comma,daily,40,150,long_only,price_slow,0.0,0.03411175512130016,-0.05557559914351296,-0.07464844449639377,0.2786876273098634,-0.12240139776055592,48,0.2916666666666667,3.1653638512198428,1484.147469988302,0.9949324324324325,0.995945945945946,0.995945945945946,0.9847972972972973,0.9938682432432433,False
USDJPY1440_comma,daily,30,150,long_only,price_slow,0.001,0.034626027887912914,-0.046917983747251736,-0.06277280777520113,0.27258181244986085,-0.12702985418105284,46,0.32608695652173914,3.0754009175868062,1578.4737830104052,0.9962837837837838,0.9952702702702703,0.9969594594594594,0.9807432432432432,0.9938344594594595,False
USDJPY1440_comma,daily,30,150,long_only,price_slow,0.0025,0.03359569220993075,-0.06342317916577164,-0.08534399091229182,0.32417242215935466,-0.10363525677522312,43,0.32558139534883723,3.266086896971573,1624.9734029892445,0.9915540540540541,0.9993243243243243,0.9939189189189189,0.989527027027027,0.9936655405405406,False
USDJPY1440_comma,daily,20,100,long_only,none,0.0,0.037547780990308866,0.00037059559139495155,0.0004910407254882902,0.21985910484514273,-0.17078110554828085,29,0.4827586206896552,3.2725950511712703,2779.1236632199048,0.9996621621621622,0.9790540540540541,0.9996621621621622,0.9898648648648649,0.9930405405405405,False
USDJPY1440_comma,daily,40,150,long_only,price_slow,0.001,0.03347426495767869,-0.06541122075807547,-0.08790824177052937,0.2828653221112272,-0.11833993897815465,48,0.3125,3.0452619767760725,1449.0440067943566,0.9912162162162163,0.9969594594594594,0.9935810810810811,0.9797297297297297,0.9914020270270271,False
USDJPY1440_comma,daily,50,100,long_only,none,0.0,0.03590334324038724,-0.021913624696743454,-0.028739721071380384,0.23245305094564864,-0.1544541708285947,23,0.43478260869565216,2.876356543348684,3306.909727222595,0.9989864864864865,0.9844594594594595,0.9989864864864865,0.970945945945946,0.9911486486486487,False
USDJPY1440_comma,daily,10,150,long_only,none,0.001,0.03577768555577432,-0.024956359162985713,-0.03296639801520947,0.21687352440239344,-0.16497027774303774,29,0.41379310344827586,3.1011366502616444,2610.922981339445,0.9983108108108109,0.9766891891891892,0.9986486486486487,0.9817567567567568,0.9904898648648649,False
USDJPY1440_comma,daily,30,150,long_only,price_slow,0.0,0.03374325280132928,-0.05958617458697868,-0.07960664930792583,0.25525548548015903,-0.13219403586118872,51,0.29411764705882354,3.003189191812501,1377.7093333231628,0.9935810810810811,0.9898648648648649,0.9952702702702703,0.9766891891891892,0.9904560810810812,False
